HASC_1,NAME_1,gadm_layer,contour_interval_m,contour_base_m,minimum_elevation_m,maximum_elevation_m,mean_elevation_m,standard_deviation_m,valid_dem_cell_count,contour_feature_count,boundary_gpkg,clipped_dem,contours_gpkg,report_pdf
TH.UD_C,Uttaradit Central,ADM_ADM_1,100.0,0.0,64.5,1733.8199462890625,383.67327880859375,221.7772979736328,4279945,2997,/mnt/nvme1/Project/2026-EIT_TH_LDP/src/OUTPUT_FABDEM/TH_UD_C/TH_UD_C_boundary.gpkg,/mnt/nvme1/Project/2026-EIT_TH_LDP/src/OUTPUT_FABDEM/TH_UD_C/TH_UD_C_fabdem.tif,/mnt/nvme1/Project/2026-EIT_TH_LDP/src/OUTPUT_FABDEM/TH_UD_C/TH_UD_C_contours_100m.gpkg,/mnt/nvme1/Project/2026-EIT_TH_LDP/src/OUTPUT_FABDEM/TH_UD_C/TH_UD_C_fabdem_contours.pdf
